period,accessionyear,dateend,title,url,division,century,objectnumber,totaluniquepageviews,datebegin,culture,imagepermissionlevel,rank,id,department
Iron Age,1992.0,-400,Socketed Arrowhead,https://www.harvardartmuseums.org/collections/object/304583,Asian and Mediterranean Art,8th-5th century BCE,1992.256.128,27,-800,Near Eastern,0,114628,304583,Department of Ancient and Byzantine Art & Numismatics
,,0,Madonna and Child,https://www.harvardartmuseums.org/collections/object/246999,European and American Art,17th century,R8452,3,0,German,0,251673,246999,Department of Prints
,1934.0,0,Letter H,https://www.harvardartmuseums.org/collections/object/271363,European and American Art,16th century,M7554,0,0,French,0,209380,271363,Department of Prints
,2008.0,0,The Hadrianeum (once used as a custom house) in the Piazza di Pietra,https://www.harvardartmuseums.org/collections/object/237188,European and American Art,18th century,2008.312.32,41,0,Italian,0,133143,237188,Department of Prints
,2009.0,1921,"Seated Woman, Study for ""Suspense""",https://www.harvardartmuseums.org/collections/object/12825,Modern and Contemporary Art,20th century,2009.90.11,55,1911,British,0,133791,12825,Department of Drawings
,2013.0,1969,Vegetables VIII,https://www.harvardartmuseums.org/collections/object/348778,Modern and Contemporary Art,20th century,2013.30.8,21,1969,American,1,137185,348778,Department of Prints
,,1938,"Untitled (public auction, A.H. Buchwalter farm, near Hilliards, Ohio)",https://www.harvardartmuseums.org/collections/object/300730,Modern and Contemporary Art,20th century,P1970.774,0,1938,American,0,231373,300730,Department of Photographs
,2016.0,0,"Cartouche with Five Ducks and Four Dogs (left); Cartouche, Its Field Formed by a Tiger Skin Held by Two Centaurs (right)",https://www.harvardartmuseums.org/collections/object/349893,European and American Art,17th century,2016.69.2,1,0,Italian,0,139287,349893,Department of Prints
,1960.0,1868,Watch Out!,https://www.harvardartmuseums.org/collections/object/269820,European and American Art,19th century,M13807,3,1868,French,0,214407,269820,Department of Prints
,,1931,Frank William Taussig (1859-1940),https://www.harvardartmuseums.org/collections/object/304842,Modern and Contemporary Art,20th century,H433,15,1931,American,1,199745,304842,Harvard University Portrait Collection
"Kushan period, c.100 BCE-250 CE",1982.0,-5,"Hexa-chalkon of Azes II, Taxila Sirsukh",https://www.harvardartmuseums.org/collections/object/169850,Asian and Mediterranean Art,1st century BCE,1982.100.98,9,-35,Indo-Scythian,0,104092,169850,Department of Ancient and Byzantine Art & Numismatics
,2001.0,0,"Object file, non-estate: Tilting Ardor, 1977, sculpture",https://www.harvardartmuseums.org/collections/object/171432,Modern and Contemporary Art,20th century,CW2001.596,0,0,American,0,188631,171432,Archives
,,1939,Studies from Gropius' Berlin Office: Description of standardization of drawings,https://www.harvardartmuseums.org/collections/object/166932,Modern and Contemporary Art,20th century,BRGA.76.10,2,1920,German,0,164863,166932,Busch-Reisinger Museum
,,1933,[Wannsee/Stölpchensee],https://www.harvardartmuseums.org/collections/object/43826,Modern and Contemporary Art,20th century,BRLF.116.7,1,1933,German,1,168772,43826,Busch-Reisinger Museum
,2009.0,2009,Riffs on Real Time (6 of 10),https://www.harvardartmuseums.org/collections/object/330710,Modern and Contemporary Art,21st century,2009.14,20,2006,American,1,133639,330710,Department of Modern & Contemporary Art
,1953.0,0,Folio recto: Blank; verso: Standing Bird with Wings Outspread,https://www.harvardartmuseums.org/collections/object/147817,European and American Art,18th century,1953.75.72,9,0,French,0,81643,147817,Department of Drawings
,1956.0,1917,"Head of a Woman, from ""Portraits"" series",https://www.harvardartmuseums.org/collections/object/219882,Modern and Contemporary Art,20th century,BR56.224,4,1917,German,1,153933,219882,Busch-Reisinger Museum
,,1917,Benjamin Rand (1856-1934),https://www.harvardartmuseums.org/collections/object/304803,European and American Art,20th century,H408,46,1917,American,0,199722,304803,Harvard University Portrait Collection
,1963.0,0,Untitled [Houses],https://www.harvardartmuseums.org/collections/object/161092,Modern and Contemporary Art,20th century,BR63.4449,2,0,German?,1,158946,161092,Busch-Reisinger Museum
"Hellenistic period, Late, to Early Roman Imperial",1980.0,-27,Coin of Mopsos,https://www.harvardartmuseums.org/collections/object/175882,Asian and Mediterranean Art,2nd-1st century BCE,1980.86.189,6,-200,Hellenistic or Early Roman,0,102544,175882,Department of Ancient and Byzantine Art & Numismatics
,1996.0,-480,Didrachm of Klazomenae,https://www.harvardartmuseums.org/collections/object/195912,Asian and Mediterranean Art,5th century BCE,1996.228,2,-500,Greek,0,119030,195912,Department of Ancient and Byzantine Art & Numismatics
,2011.0,1985,STS 61-A Onboard Scene: Hurrican Juan,https://www.harvardartmuseums.org/collections/object/156054,Modern and Contemporary Art,20th century,2.2002.2966,1,1985,,1,6424,156054,Department of Photographs
,2011.0,1947,Untitled (crowd gathered in street for Sarasota Highschool football rally),https://www.harvardartmuseums.org/collections/object/135219,Modern and Contemporary Art,20th century,4.2002.7324,2,1947,American,0,26401,135219,Department of Photographs
,,0,First Christmas from Home,https://www.harvardartmuseums.org/collections/object/244027,European and American Art,19th century,R9708,2,0,British,0,252826,244027,Department of Prints
,,0,Annunciation,https://www.harvardartmuseums.org/collections/object/234802,European and American Art,17th century,S3.3.8,6,0,French,0,256813,234802,Department of Prints
Southern Song period to Yuan dynasty,2000.0,1399,Sherd: Irregularly Shaped Fragment from a Cylindrical 'Zun'-Shaped Censer with Horizontal Ribs,https://www.harvardartmuseums.org/collections/object/176662,Asian and Mediterranean Art,13th-14th century,2000.262.8,3,1200,Chinese,0,121591,176662,Department of Asian Art
,2011.0,1915,"Housing, Improved: Great Britain, Ireland: Belfast: Proposed Improvements: Congested Districts Board for Ireland: State Aid to Agricultural Classes for Dwelling House Construction",https://www.harvardartmuseums.org/collections/object/153406,Modern and Contemporary Art,19th-20th century,3.2002.1819,23,1905,European?,0,13183,153406,Department of Photographs
,1985.0,1849,Portrait of a Lady,https://www.harvardartmuseums.org/collections/object/295287,European and American Art,19th century,1985.91,3,1849,British,0,107330,295287,Department of Drawings
,1943.0,1790,"The Reverend James Hall, D.D.",https://www.harvardartmuseums.org/collections/object/146374,European and American Art,18th century,1943.1660.4,2,1790,British,0,70454,146374,"Department of Paintings, Sculpture & Decorative Arts"
"Byzantine period, Early",1951.0,439,"Solidus of Theodosius II, Constantinople",https://www.harvardartmuseums.org/collections/object/196920,Asian and Mediterranean Art,5th century,1951.31.4.151,43,430,Byzantine,0,73504,196920,Department of Ancient and Byzantine Art & Numismatics
,1985.0,0,"View of Adolfseck, near Bad Schwalbach",https://www.harvardartmuseums.org/collections/object/294963,European and American Art,18th-19th century,1985.66,5,0,Austrian,0,107304,294963,Department of Drawings
,2016.0,1976,Mark 5,https://www.harvardartmuseums.org/collections/object/354640,Modern and Contemporary Art,20th century,2016.18.5,5,1976,American,1,139040,354640,Department of Prints
,,0,Illustration LXXII,https://www.harvardartmuseums.org/collections/object/276934,European and American Art,16th century,G5429,0,0,French,0,197327,276934,Department of Prints
"Chosŏn dynasty, 1392-1910",2003.0,1900,Elongated Rectangular Rice-Cake Mold (Tŏk Sal) with Geometric Decor,https://www.harvardartmuseums.org/collections/object/93667,Asian and Mediterranean Art,19th century,2003.58.22.7,1,1800,Korean,0,124182,93667,Department of Asian Art
,2011.0,1955,Untitled (girls at table having tea party),https://www.harvardartmuseums.org/collections/object/124453,Modern and Contemporary Art,20th century,4.2002.17677,1,1945,American,0,37382,124453,Department of Photographs
,,1959,Ground,https://www.harvardartmuseums.org/collections/object/8978,Modern and Contemporary Art,20th century,BRLF.1010.210,0,1940,American,1,183700,8978,Busch-Reisinger Museum
,2011.0,1955,"Untitled (two men, one with cigar)",https://www.harvardartmuseums.org/collections/object/122087,Modern and Contemporary Art,20th century,4.2002.20158,0,1945,American,0,39750,122087,Department of Photographs
Safavid period,1958.0,1550,"Quatrains and Colophon (recto), folio 221 from a Divan of Hafiz",https://www.harvardartmuseums.org/collections/object/321068,Asian and Mediterranean Art,16th century,1958.23.221,52,1540,Persian,0,82940,321068,Department of Islamic & Later Indian Art
,,0,"X-radiograph(s) of ""Portrait of a Man""",https://www.harvardartmuseums.org/collections/object/345808,,,Straus.6315,0,0,,0,267875,345808,Straus Center for Conservation and Technical Studies
,1993.0,1859,The Fiddler,https://www.harvardartmuseums.org/collections/object/265623,European and American Art,19th century,M22380,0,1859,French,0,224186,265623,Department of Prints
,2011.0,1958,Untitled (lifeguard on lookout platform at Pensacola Beach),https://www.harvardartmuseums.org/collections/object/134522,Modern and Contemporary Art,20th century,4.2002.8004,2,1958,American,0,27081,134522,Department of Photographs
,1964.0,1897,Landscape with Fields; verso: blank page,https://www.harvardartmuseums.org/collections/object/7216,European and American Art,19th century,1964.15.14,36,1897,French,0,86295,7216,Department of Drawings
,1943.0,0,Bust of Homer?,https://www.harvardartmuseums.org/collections/object/143844,European and American Art,18th century,1943.1248.15,11,0,British,0,69989,143844,"Department of Paintings, Sculpture & Decorative Arts"
,,0,Jacobus Revius,https://www.harvardartmuseums.org/collections/object/278953,European and American Art,17th century,G3802,10,0,Dutch,0,195858,278953,Department of Prints
,,0,"The Josselin Castle, in the Morbihan",https://www.harvardartmuseums.org/collections/object/239144,European and American Art,19th century,R14962,12,0,French,0,256054,239144,Department of Prints
,2001.0,0,"Object file, non-estate: Spread, 1969, sculpture",https://www.harvardartmuseums.org/collections/object/172091,Modern and Contemporary Art,20th century,CW2001.460,4,0,American,0,188490,172091,Archives
,,1779,"View of Part of Tivoli and Adjacent Hills 20 Miles from Rome, Taken from the Villa D'Este",https://www.harvardartmuseums.org/collections/object/235637,European and American Art,18th century,31.1987,19,1779,British,0,45739,235637,Department of Prints
,1936.0,0,Portrait of a Young Man,https://www.harvardartmuseums.org/collections/object/311403,European and American Art,19th-20th century,1936.109.25,18,0,American,0,61693,311403,"Department of American Paintings, Sculpture & Decorative Arts"
,2011.0,1955,Untitled (portrait of many people outside house),https://www.harvardartmuseums.org/collections/object/126163,Modern and Contemporary Art,20th century,4.2002.16454,1,1945,American,0,36157,126163,Department of Photographs
,2005.0,0,"Candlestick Supported by Monstrous Rams, a Crab Above",https://www.harvardartmuseums.org/collections/object/18256,European and American Art,16th century,M26624.152,1,0,Italian,0,230420,18256,Department of Prints
,2002.0,1967,Ecclesiastes Man (Ecclesiastes),https://www.harvardartmuseums.org/collections/object/49332,Modern and Contemporary Art,20th century,M25431.9,17,1967,American,1,228618,49332,Department of Prints
,1963.0,1943,Untitled [Landscape with Barn],https://www.harvardartmuseums.org/collections/object/162127,Modern and Contemporary Art,20th century,BR63.3461,2,1943,American,1,157958,162127,Busch-Reisinger Museum
,1934.0,1799,Piece VI,https://www.harvardartmuseums.org/collections/object/271253,European and American Art,18th century,M6948,0,1799,French,0,208774,271253,Department of Prints
,,0,Agamemnon and the Two Ajaxes,https://www.harvardartmuseums.org/collections/object/274338,European and American Art,17th century,G1850,63,0,British,0,194058,274338,Department of Prints
,2011.0,1977,Mind Twist,https://www.harvardartmuseums.org/collections/object/337323,Modern and Contemporary Art,20th century,2011.8.5,30,1977,American,1,135212,337323,Department of Photographs
,1948.0,0,Small BrocadeTable Cover,https://www.harvardartmuseums.org/collections/object/216657,Asian and Mediterranean Art,,1948.14,5,0,Near Eastern,0,72171,216657,Department of Islamic & Later Indian Art
,,0,"X-radiograph(s) of ""Melancthon""",https://www.harvardartmuseums.org/collections/object/344190,,,Straus.4697,0,0,,0,266258,344190,Straus Center for Conservation and Technical Studies
,2000.0,0,House on a Rock,https://www.harvardartmuseums.org/collections/object/236957,European and American Art,17th century,M24738,4,0,Dutch,0,227529,236957,Department of Prints
Classical period,2009.0,-480,Tetradrachm of Peparethos (forgery),https://www.harvardartmuseums.org/collections/object/332219,Asian and Mediterranean Art,5th century BCE,2009.66.30,10,-500,Greek,0,133742,332219,Department of Ancient and Byzantine Art & Numismatics
,2011.0,1937,Untitled (woman and two men seated on sofa),https://www.harvardartmuseums.org/collections/object/96085,Modern and Contemporary Art,20th century,4.2002.428.88,3,1937,American,1,19260,96085,Department of Photographs
